Rescue_ID,Date_Caught,Researcher,CaptureSite,ForagingGround,CaptureMethod,Fisher,LandingSite,Species,ReleaseSite,Tag_1,Tag_2,Tag_3,Lost_Tags,T_Number,CCL_cm,CCW_cm,Weight_Kg,Sex,TurtleCharacteristics,Status,Date_Release,Release_Admiss_Notes,SpecialRemarks,PCVNumber,Expenditure
2002_RE_0023,2/25/2002,researcher_17,site_58,creek,net,fisher_560,site_58,species_1,site_116,KE0742,None,NA,NA,NA,48,45.4,NA,NA,seems previously tagged+ both rear flippers at tagging point has notches+ have healed (old)+ tags possibly ripped out naturally+ right side very old; 1 small b-3LM+ 1 small b-4LLS+ small B cluster - 4RLS+ 2 RLS has superficial damage to shell (1inch squar,NA,NA,NA,NA,NA,NA
2002_RE_0024,2/27/2002,researcher_18,site_107,creek,net,fisher_560,site_58,species_1,site_90,KE0743,None,NA,NA,NA,51.7,47.8,NA,NA,part of 7th+ 8th + 9th RMS missing -appears to be an old shark attack+ 1st CS has 2 small b's+ 4th left lateral scute has 8 small b's+ 6 RMS has a chip.,NA,NA,NA,NA,NA,NA
2002_RE_0025,2/27/2002,researcher_17,site_122,ocean,net,fisher_681,site_120,species_1,site_82,KE0744,None,NA,NA,NA,40.1,39.1,NA,NA,clean,NA,NA,NA,NA,NA,NA
2002_RE_0026,2/28/2002,researcher_18,site_33,creek,longline,fisher_362,site_42,species_1,site_80,KE0746,None,NA,NA,NA,50.4,46.4,NA,NA,small b on 9 LMS+ 4/5 cluster of b's on right face,NA,NA,NA,NA,NA,NA
2002_RE_0027,2/28/2002,researcher_14,site_120,ocean,net,fisher_1126,site_120,species_1,site_80,KE0745,None,NA,NA,NA,48.4,46.5,NA,NA,b 6 RMS+ 11 LMS has a chip+ white calcerous algae growth over end of shell+ left front flipper has 2 wounds+ right front flipper has 1 wound from net,NA,NA,NA,NA,NA,NA
2002_RE_0028,3/2/2002,researcher_17,site_35,creek,net,fisher_223,site_58,species_1,site_116,KE0747,None,NA,NA,NA,46.8,44.7,NA,NA,b-1CS+ scutes of shell all peeling off+ some pieces have come off completely. New scutes underneath,NA,NA,NA,NA,NA,NA
2002_RE_0029,3/8/2002,researcher_9,site_120,ocean,net,fisher_92,site_120,species_1,site_116,CC00122,CC00121,NA,NA,NA,106.8,97.5,NA,NA,3 CS tip has an indentation + 3 RLS several small nicks - maybe from old Bs+ 4 RLS has 1 small nick+ 5 LMS has chip+ left front flipper has small wound and the left side of head has a small wound-maybe from the net.  right side behind head has an injury,NA,NA,NA,NA,NA,NA
2002_RE_0030,3/10/2002,researcher_17,site_58,creek,net,fisher_560,site_58,species_1,site_116,KE0748,None,NA,NA,NA,37.3,36.8,NA,NA,front left shoulder has a hole with b head type feeder and green/dark yellow hard tissue.  Dug out some and it was quite deep in -stopped at flesh of turtle+ wasn't sure if it was part of turtle anymore. think  moved parasite feeder from old fish hook wou,NA,NA,NA,NA,NA,NA
2002_RE_0031,3/11/2002,researcher_14,site_54,ocean,net,fisher_375,site_120,species_2,site_116,CC00302,None,NA,NA,NA,60.5,59,NA,NA,1 b 3 CS+ calcerous algae at rear end of shell+ 9/10+ 10/11 RM has chips+ 9/10 LM has chip+ Left supracaudal is broken a bit at the end+ RF flipper is 1/2 missing and LF flipper the end is mising+ 'nails'  are growing at the ends. Ends of RR and LR flip a,NA,NA,NA,NA,NA,NA
2002_RE_0032,3/11/2002,researcher_17,site_33,creek,net,fisher_1376,site_8,species_1,site_90,KE0747,None,NA,NA,NA,46.8,45.4,NA,NA,b 1 CS+ Flaking of scutes,NA,NA,NA,NA,NA,NA
2002_RE_0033,3/14/2002,researcher_17,site_33,creek,net,fisher_323,site_58,species_1,site_116,KE0335,None,NA,NA,NA,43,39.6,NA,NA,small b clusters 2 CS + 4 LLS+ few odd tiny b's on shell+ small cyst under edge of left front flipper-bleeding slightly,NA,NA,NA,NA,NA,NA
2002_RE_0034,3/14/2002,researcher_17,site_13,ocean,net,fisher_19,site_120,species_2,site_116,KE0749,None,NA,NA,NA,68.5,64.2,NA,NA,light algae covering over whole shell+ calcerous algae towards the end of shell+ chip out of 9 LM + 10 LM+ algae growth over neck and shoulder area+ a lot of small b's,NA,NA,NA,NA,NA,NA
2002_RE_0035,3/15/2002,researcher_17,site_33,creek,net,fisher_1125,site_8,species_1,site_116,KE0750,None,NA,NA,NA,41.3,40.7,NA,NA,small b on left supercaudal+ b on underside 8 LM+ small b nauhal+ small b 1 LM,NA,NA,NA,NA,NA,NA
2002_RE_0036,3/16/2002,researcher_17,site_23,ocean,net,fisher_1245,site_120,species_2,site_116,CC00303,None,NA,NA,NA,65,58.9,NA,NA,2 CS has old b embedded and dead+ a lot of calcerous algae at rear end of shell and some at edges of central scutes,NA,NA,NA,NA,NA,NA
2002_RE_0037,3/21/2002,researcher_9,site_33,creek,net,fisher_1380,site_8,species_1,site_87,KE0751,None,NA,NA,NA,44.5,44.7,NA,NA,light covering of algae on shell,NA,NA,NA,NA,NA,NA
2002_RE_0038,3/24/2002,researcher_18,site_13,ocean,net,fisher_19,site_120,species_1,site_6,KE0754,None,NA,NA,NA,53.9,48.2,NA,NA,left supracaudal small calcerous algae,NA,NA,NA,NA,NA,NA
2002_RE_0039,3/24/2002,researcher_18,site_13,ocean,net,fisher_19,site_120,species_1,site_6,KE0753,None,NA,NA,NA,59.3,54.1,NA,NA,5 CS has calcerous algae+ right supracaudal has algae+ RR flipper has a large piece out of it,NA,NA,NA,NA,NA,NA
2002_RE_0040,3/24/2002,researcher_17,site_110,creek,net,fisher_10,site_58,species_1,site_116,KE0755,None,NA,NA,NA,43.8,41.1,NA,NA,clean,NA,NA,NA,NA,NA,NA
2002_RE_0041,3/26/2002,researcher_18,site_33,creek,net,fisher_862,site_8,species_1,site_80,KE0756,None,NA,NA,NA,45.4,42.5,NA,NA,beautiful shell+ 1 small b on 2 RMS+ 1 small b on each front flipper+ 2 large b's on right rear flipper+ 1 large b on left rear flipper,NA,NA,NA,NA,NA,NA
2002_RE_0042,3/26/2002,researcher_18,site_13,ocean,net,fisher_955,site_120,species_2,site_116,KE0757,None,NA,NA,NA,70.5,67.4,NA,NA,2 RLS-10 b's+ 1 RMS-1 b+ 5 RMS-1 b+ 2 LMS-4 b's+ 12 LMS + RMS has notchs+ many b's underneath+ RR flipeer has 2 small wounds+ probably old b's+ RF flipper has minor net damage,NA,NA,NA,NA,NA,NA
2002_RE_0043,3/28/2002,researcher_17,site_13,ocean,net,fisher_457,site_120,species_2,not_recorded,KE0758,None,NA,NA,NA,30.5,28.2,NA,NA,a little algae to edges of shell green + calcerous,NA,NA,NA,NA,NA,NA
2002_RE_0044,4/8/2002,researcher_17,site_53,creek,net,fisher_1037,site_8,species_1,not_recorded,KE0367,None,NA,NA,NA,51.7,51.1,NA,NA,right supracandal has a few small b's+ end of right front flipper has slight breakage+ front flippers have some net damage-raw flesh+ chip left supra./11 LM,NA,NA,NA,NA,NA,NA
2002_RE_0045,4/8/2002,researcher_17,site_53,creek,net,fisher_1037,site_8,species_1,not_recorded,KE0759,None,NA,NA,NA,47.8,43.3,NA,NA,small b's-10 + 11 LM+ 9 RM+ 5 CS and Left supracandal; hump 1 CS+ small superficial shell damage 5 CS,NA,NA,NA,NA,NA,NA
2002_RE_0046,4/11/2002,researcher_14,site_110,creek,net,fisher_109,site_58,species_1,site_80,KE0760,None,NA,NA,NA,44.1,42.5,NA,NA,all 4 flippers + neck have very small b's a few very small b's on shell/mostly back half+ left rear flipper is slightly damaged/old wound+  front left flipper has slight damage due to the net,NA,NA,NA,NA,NA,NA
2002_RE_0047,4/14/2002,researcher_17,site_13,ocean,net,fisher_68,site_120,species_1,site_116,NotTagged_0107,None,NA,NA,NA,34.6,33.2,NA,NA,small b's on neck + head+ dried hard green algae+ healthy turtle,NA,NA,NA,NA,NA,NA
2002_RE_0048,4/15/2002,researcher_14,site_118,creek,net,fisher_932,site_58,species_1,site_80,KE0761,None,NA,NA,NA,47.3,44.4,NA,NA,small chip between 11 LMS and Left supracandal+ several very small b's on rear end of shell+ 2 b's 11 RMS+ 3 b's left supra.+ 1 b on 5 CS+ large b on right side of head,NA,NA,NA,NA,NA,NA
2002_RE_0049,4/16/2002,researcher_14,site_53,creek,net,fisher_1346,site_8,species_1,site_80,KE0762,None,NA,NA,NA,40,39.3,NA,NA,very clean shell+ RRF has a small piece missing+ LFF has a small old wound,NA,NA,NA,NA,NA,NA
2002_RE_0050,4/18/2002,researcher_18,site_110,creek,net,fisher_419,site_106,species_1,site_80,KE0729,None,NA,NA,NA,40.5,41.3,NA,NA,RF + RR flippers are jagged+ large chip out of 10 RM+ 10 + 11 LM + part of 4 LLS are missing+ 4 RLS has 1 b+ many b's underneath+ right supracandal has chip missing,NA,NA,NA,NA,NA,NA
2002_RE_0051,4/19/2002,researcher_14,site_8,creek,net,fisher_44,site_8,species_1,site_80,KE0775,None,NA,NA,NA,40.5,39.5,NA,NA,11 LMS has 2 b's+ right supra. has 3 b's+ left rear flipper has a small piece missing,NA,NA,NA,NA,NA,NA
2002_RE_0052,4/21/2002,researcher_17,site_33,creek,net,fisher_486,site_58,species_2,site_116,NotTagged_0108,None,NA,NA,NA,4.5,4.2,NA,NA,healthy+ once in the water it wen into drift mode,NA,NA,NA,NA,NA,NA
2002_RE_0053,4/22/2002,researcher_14,site_33,creek,longline,fisher_450,site_58,species_1,site_80,KE0763,None,NA,NA,NA,74.4,65,NA,NA,5 b's  3 CS+ left supra. has notch cut out+ 2 b's left side of beak,NA,NA,NA,NA,NA,NA
2002_RE_0055,4/26/2002,researcher_9,site_58,creek,net,fisher_793,site_58,species_1,site_80,KE0764,None,NA,NA,NA,43.7,42.4,NA,NA,1 b on 1CS+ 2 b's 2 CS+ 1 b CS+ 1 b 5 CS+ 2 b's 3 RLS+ and 2 small b's supracandal+ left front flipper slightly damaged form the net,NA,NA,NA,NA,NA,NA
2002_RE_0056,5/9/2002,researcher_18,site_118,ocean,net,fisher_1200,site_118,species_1,site_80,KE0765,None,NA,NA,NA,37.9,37.2,NA,NA,beautiful shell-some green algae growth+  some very small b's on flips+ very small b's on the face,NA,NA,NA,NA,NA,NA
2002_RE_0057,5/10/2002,researcher_18,site_6,ocean,net,fisher_448,site_120,species_1,site_80,KE0766,None,NA,NA,NA,38.8,39.5,NA,NA,clean shell+ left front + rear flipper have small nicks+ LFF has slight net damage,NA,NA,NA,NA,NA,NA
2002_RE_0058,5/11/2002,researcher_14,site_120,ocean,net,fisher_54,site_120,species_2,site_80,NotTagged_0110,None,NA,NA,NA,3.8,3.6,NA,NA,Hatchling seem active,NA,NA,NA,NA,NA,NA
2002_RE_0059,5/11/2002,researcher_18,site_120,ocean,net,fisher_71,site_120,species_2,site_80,NotTagged_0109,None,NA,NA,NA,25.4,23.9,NA,NA,beautiful shell,NA,NA,NA,NA,NA,NA
2002_RE_0060,5/15/2002,researcher_18,site_119,ocean,net,fisher_1200,site_118,species_2,site_80,KE0767,None,NA,NA,NA,36.7,34.2,NA,NA,some clacerous algae on shell esp'ly @ rear,NA,NA,NA,NA,NA,NA
2002_RE_0061,5/21/2002,researcher_17,site_110,creek,net,fisher_1363,site_15,species_1,site_116,KE0768,None,NA,CC00192,NA,52.1,50.1,NA,NA,odd CSs-1 CS is in 2 pieces + extra scute between 4th + 5th = 7CS;  has  5 LLSs;  a few s b's ;  notch in left supracandal + between supras.+ lost its tag from left rear flipper some time ago+ no fresh wound+ a little light algae covering,NA,NA,NA,NA,NA,NA
2002_RE_0062,5/24/2002,researcher_17,site_38,ocean,net,fisher_935,site_118,species_2,site_80,KE0769,None,NA,NA,NA,35.6,35.8,NA,NA,looks quite skinny+ a lot of dark algae on shell; lot of s b's on flippers+ flesh+ shells + head-especially at scutes joint.  Swam away strong after release.,NA,NA,NA,NA,NA,NA
2002_RE_0063,5/25/2002,researcher_18,site_13,ocean,net,fisher_454,site_120,species_2,site_80,KE0375,None,NA,NA,NA,42.5,38.7,NA,NA,5th CS has chip+ much white calcerous algae over rear end of shell+ 6th LMS has chip,NA,NA,NA,NA,NA,NA
2002_RE_0064,5/28/2002,researcher_18,site_113,creek,longline,fisher_52,site_42,species_1,site_80,KE0770,None,NA,NA,NA,56.2,54.7,NA,NA,beautiful shell+ some green algae growth on shell+ small wound LFF from hook,NA,NA,NA,NA,NA,NA
2002_RE_0065,5/28/2002,researcher_17,site_23,ocean,net,fisher_1116,site_120,species_1,site_116,KE0771,None,NA,NA,NA,44.4,44.3,NA,NA,Mutation-5 R + L lateral scutes+ 2 b's 5 CS + a few b's on 3 + 5 LLS,NA,NA,NA,NA,NA,NA
2002_RE_0066,5/30/2002,researcher_17,site_115,ocean,net,fisher_1200,site_118,species_2,site_80,KE0772,None,NA,NA,NA,35.4,33,NA,NA,a lot of calcerous white/pink algae on shell + some green algae; quite large piece missing from 1 + 2 scale area on LFF - possibly old tagging+ but unlikley that tagged there and piece is large+ maybe old wound.  a lot of small b's on flesh,NA,NA,NA,NA,NA,NA
2002_RE_0067,6/2/2002,researcher_17,site_33,creek,net,fisher_780,site_8,species_1,site_116,KE0773,None,NA,NA,NA,43.9,43,NA,NA,some small b's at scute joints+ small b's on flippers+ a lot of raw skin  around on flippers and on neck - probably from where small b's have been ripped off by net,NA,NA,NA,NA,NA,NA
2002_RE_0068,6/3/2002,researcher_9,site_111,creek,longline,fisher_315,site_58,species_1,site_116,KE0742,None,NA,NA,NA,50.6,47.9,NA,NA,several b's on head+ very s b's on supra.+ greenish white algae growth over shell+ 10 RMS and 11 LMS have a chip+ left rear flipper has a notch,NA,NA,NA,NA,NA,NA
2002_RE_0069,6/8/2002,researcher_17,site_58,creek,net,fisher_494,site_58,species_1,site_67,KE0774,None,NA,NA,NA,43.3,40.6,NA,NA,adjoining marginals/2 +3 LLS has deformation of carapace/ridged deformation+ slight damage to RF flipper+ notch in right suprac.,NA,NA,NA,NA,NA,NA
2002_RE_0070,6/9/2002,researcher_17,site_120,creek,longline,fisher_352,site_58,species_1,site_116,KE0793,None,NA,NA,NA,43.2,42.6,NA,NA,a little superficial damage to scute 3/4 LLS+ a little damage to scale on end of left + right FFs + RR flipper+ RRF has some pieces missing at bottom+ small notch out of left side of upper beak,NA,NA,NA,NA,NA,NA
2002_RE_0071,6/10/2002,researcher_14,site_119,ocean,net,fisher_1200,site_118,species_2,site_80,KE0794,None,NA,NA,NA,37.7,36.2,NA,NA,some whitish calcerous growth over carapace -mostly rear end+ very small b's on flippers+ notch out of left rear flipper,NA,NA,NA,NA,NA,NA
2002_RE_0072,6/10/2002,researcher_17,site_111,creek,net,fisher_990,site_33,species_1,site_80,KE0795,None,NA,NA,NA,50.3,45.4,NA,NA,old tag hole on left rear flipper -healed and closed+ no tear; 2 LLS has a chip+ 2 small b's on nuchal + small b on supra.+ few bs on shell and flippers+ some small b's to the right side of head to the back+ some flipper damage on LFF - net+ chip between,NA,NA,released on 11 Jun 2002,NA,NA,NA
2002_RE_0073,6/16/2002,researcher_17,site_41,ocean,net,fisher_355,site_118,species_2,site_113,KE0796,None,NA,NA,NA,35.8,32.4,NA,NA,lots of large calcerous algae to rear of shell -white+ pink+ and green algae,NA,NA,NA,NA,NA,NA
2002_RE_0074,6/17/2002,researcher_17,site_111,creek,uzio,fisher_1118,site_58,species_1,not_recorded,KE0797,None,NA,NA,NA,48.8,46.1,NA,NA,light covering of green algae+ notch out of  LRF+ and thinner last half of RFF,NA,NA,NA,NA,NA,NA
2002_RE_0075,6/18/2002,researcher_9,site_58,creek,net,fisher_26,site_58,species_1,site_80,KE0798,None,NA,NA,NA,45.3,43.4,NA,NA,small b's throughout carapace - mostly rear end of shell+ between 7 + 8 LMS has sm piece missing+ LFF slight net damage+ RRF has a small nick in it.,NA,NA,NA,NA,NA,NA
2002_RE_0076,6/19/2002,researcher_14,site_13,ocean,beached,fisher_440,site_120,species_1,site_80,NotTagged_0111,None,NA,NA,NA,4.7,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002_RE_0077,6/19/2002,researcher_9,site_33,creek,net,fisher_1346,site_8,species_1,site_80,KE0799,None,NA,NA,NA,46.4,45,NA,NA,beautiful shell+ few small b's on flipper and neck+ few sm lesions on both flipper; 1+ 2 3 RLS and 2 + 3 LLS has chips+ between 7 + 8 RMS has a chip,NA,NA,NA,NA,NA,NA
2002_RE_0078,6/20/2002,researcher_9,site_110,creek,net,fisher_953,site_12,species_1,site_80,KE0335,None,NA,NA,NA,44.6,41.3,NA,NA,very beautiful shell+ a few small b's on flippers+ small lesions on all 4 flippers-minor net damage on left front flipper+ between 11 LMS and supra. Has a chip,NA,NA,NA,NA,NA,NA
2002_RE_0079,6/20/2002,researcher_17,site_120,creek,longline,fisher_352,site_58,species_1,site_80,KE0800,None,NA,NA,NA,54.5,48.9,NA,NA,clean shell+ rawness around front flippers - right front end a little broken + left front end also has some bleeding+ small b on top of head left side+ small b on right side of head,NA,NA,NA,NA,NA,NA
2002_RE_0080,6/20/2002,researcher_9,site_12,creek,net,fisher_241,site_12,species_1,site_80,KE0776,None,NA,NA,NA,44.3,42.7,NA,NA,much whitish calcerous algae growth over shell+ many b's over entire shell+ interferred with measuring the length - over 40 b's + all 4 flippers have b's+ between 11 LMS and supra. has a chip,NA,NA,NA,NA,NA,NA
2002_RE_0081,6/20/2002,researcher_9,site_33,creek,longline,fisher_277,site_42,species_1,not_recorded,CC00307,None,NA,NA,NA,62.3,61.4,NA,NA,left FF at outside of shoulder has a flesh wound + rawness between 2 + 3 scale of flipper - possibly from the line; hook went in under LFF+ small wound end of RFF+ small b's on 3CS+ notch out of left + right suprac.,NA,NA,NA,NA,NA,NA
2002_RE_0082,6/23/2002,researcher_17,site_115,ocean,net,fisher_951,site_118,species_1,not_recorded,KE0777,None,NA,NA,NA,44.9,44.3,NA,NA,large b scar to the right side and back of head,NA,NA,NA,NA,NA,NA
2002_RE_0083,6/24/2002,researcher_9,site_13,ocean,net,fisher_996,site_120,species_1,site_80,KE0810,None,NA,NA,NA,32.7,31.7,NA,NA,many small b's throughout shell+ right rear flipper is missing+ 2 RLS+ 7 RMS+ 3CS+ and 3 LLS has crack+ a lot of green algae growth underneath body and over carapace,NA,NA,NA,NA,NA,NA
2002_RE_0084,6/25/2002,researcher_9,site_111,creek,net,fisher_990,site_12,species_1,site_80,KE0778,None,NA,NA,NA,42.8,41.1,NA,NA,small barnacles on neck and front flippers+ shell in good shape-some green. Algal growth over carapace+ left rear flipper has a small puncture wound.,NA,NA,NA,NA,NA,NA
2002_RE_0085,6/25/2002,researcher_9,site_119,ocean,net,fisher_1200,site_118,species_2,site_80,KE0767,None,NA,NA,NA,36.8,34.5,NA,NA,beautiful shell+ some whitish calcerous growth over rear end of carapace.,NA,NA,NA,NA,NA,NA
2002_RE_0086,6/26/2002,researcher_17,site_33,creek,net,fisher_679,site_42,species_1,site_116,KE0779,None,NA,NA,NA,42.4,40.9,NA,NA,between 3+4 CS white mark - old superficial mark;  mark to shell between 2+ 3RLS; turtle has 6CSs.,NA,NA,NA,NA,NA,NA
2002_RE_0087,6/28/2002,researcher_9,site_53,creek,net,fisher_109,site_58,species_1,site_116,KE0795,None,NA,NA,NA,50.3,45.2,NA,NA,flaking on 2LLS+banarcles either side of the head+ flaking of skin a little on LRF+ one barnacle on RFF,NA,NA,NA,NA,NA,NA
2002_RE_0088,6/29/2002,researcher_17,site_120,ocean,net,fisher_445,site_120,species_1,site_116,KE0780,None,NA,NA,NA,44.8,44.1,NA,NA,some small b's around neck+ flippers+ and a few on shell,NA,NA,NA,NA,NA,NA
2002_RE_0089,7/2/2002,researcher_17,site_41,ocean,net,fisher_67,site_118,species_2,site_113,KE0781,None,NA,NA,NA,35.1,32.4,NA,NA,algae especially at rear end of shell+ some calcerous algae patches+ Y mark on top of head,NA,NA,NA,NA,NA,NA
2002_RE_0090,7/3/2002,researcher_17,site_119,ocean,net,fisher_1200,site_118,species_2,not_recorded,KE0314,None,NA,NA,NA,35.5,31.7,NA,NA,covered in algae + calcerous algae patches,NA,NA,NA,NA,NA,NA
2002_RE_0091,7/4/2002,researcher_14,site_13,ocean,net,fisher_362,site_120,species_1,site_80,KE0782,None,NA,NA,NA,44.4,42.8,NA,NA,several very small b's over rear end of shell+ white calcerous algae growth over shell+ between 5 + 6 LMS has a notch,NA,NA,NA,NA,NA,NA
2002_RE_0092,7/6/2002,researcher_17,site_33,creek,longline,fisher_450,site_58,species_1,site_116,KE0323,None,NA,NA,NA,44.7,41.5,NA,NA,old tag notch ripped thru between 1 + 2 scale of RFF; chip btw R supra/11RM+ small b left supra+ very small b's on the sides of head,NA,NA,NA,NA,NA,NA
2002_RE_0093,7/6/2002,researcher_17,site_111,ocean,net,fisher_989,site_118,species_1,site_113,CC00311,None,NA,NA,NA,68,65.7,NA,NA,small b's came off the flipper from net - small marks left+ small red marks from net under LFF+ chip between 11 LM + Left Supra.,NA,NA,NA,NA,NA,NA
2002_RE_0094,7/6/2002,researcher_17,site_118,ocean,longline,fisher_1228,site_120,species_1,site_116,KE0386,None,NA,NA,NA,46.9,42.3,NA,NA,3 b's 5CS,NA,NA,NA,NA,NA,NA
2002_RE_0095,7/7/2002,researcher_17,site_111,ocean,net,fisher_514,site_118,species_1,site_116,KE0783,None,NA,NA,NA,52,51.3,NA,NA,damage end edge of RFF,NA,NA,NA,NA,NA,NA
2002_RE_0096,7/8/2002,researcher_14,site_110,creek,uzio,fisher_1118,site_58,species_1,site_80,KE0784,None,NA,NA,NA,68.8,66.4,NA,NA,2 + 6 CS has a lump-some type of deformity+ 2 CS is flaking off a bit+ a lot of greenish algae growth+ 2 very small b's on shell+ 8 LMS + between 9 + 10 LMS has a chip+ spuercaudal has a chip,NA,NA,NA,NA,NA,NA
2002_RE_0097,7/9/2002,researcher_14,site_33,creek,net,fisher_644,site_110,species_1,site_80,KE0785,None,NA,NA,NA,75.5,69,NA,NA,very beautiful shell+ clean+ 2 LMS has a couple of very small b's,NA,NA,NA,NA,NA,NA
2002_RE_0098,7/10/2002,researcher_14,site_110,creek,uzio,fisher_1118,site_58,species_1,site_80,KE0786,None,NA,NA,NA,43.4,43.2,NA,NA,a few b's scattered over shell+ a notch between 11 LMS + supr.+ a notch between 9 + 10 RMS+ a notch in RFF+ old wound on LRF,NA,NA,NA,NA,NA,NA
2002_RE_0099,7/10/2002,researcher_14,site_13,ocean,net,fisher_1053,site_120,species_2,site_80,KE0787,None,NA,NA,NA,33.7,31.5,NA,NA,much white pinkish algae calcerous growth over shell+ a few small b's on all 4 flippers+ greenish algae over rear end of shell+ notch between 8-9 + 9-10 LMS,NA,NA,NA,NA,NA,NA
2002_RE_0100,7/12/2002,researcher_17,site_118,creek,net,fisher_109,site_58,species_1,site_116,KE0788,None,NA,NA,NA,40.7,40,NA,NA,1 large b 5 CS + 1 small b 1 CS,NA,NA,NA,NA,NA,NA
2002_RE_0101,7/15/2002,researcher_14,site_33,creek,net,fisher_1343,site_58,species_1,site_80,KE0789,None,NA,NA,NA,53.8,49.1,NA,NA,lost old tag LRF - rip through;  very beautiful shell+ 3 RMS + 8 LMS have 1 small b each+ 7 + 8 RMS have notches+ 8 + 10 LMS have notches+,NA,NA,NA,NA,NA,NA
2002_RE_0102,7/16/2002,researcher_17,site_13,ocean,net,fisher_844,site_120,species_1,not_recorded,KE0790,None,NA,NA,NA,44.6,43.2,NA,NA,b on 4 RLS,NA,NA,NA,NA,NA,NA
2002_RE_0103,7/18/2002,researcher_17,site_13,ocean,net,fisher_97,site_120,species_1,site_97,KE0791,None,NA,NA,NA,41.4,40.4,NA,NA,lots of small b's on shell at scute junctures especially to the rear+ 2 small pieces missing on LFF on  inside near to arm pit between first + 2nd scale,NA,NA,NA,NA,NA,NA
2002_RE_0104,7/19/2002,researcher_17,site_111,ocean,jarife,fisher_989,site_118,species_1,site_116,KE0792,None,NA,NA,NA,53.6,51.1,NA,NA,has 6 CSs+ 2 b's on 6 CS,NA,NA,NA,NA,NA,NA
