ID,error
2011_RE_0293 x CaptureSite,0.0
2011_RE_0293 x ForagingGround,0.0
2011_RE_0293 x CaptureMethod,0.0
2011_RE_0293 x Fisher,0.0
2011_RE_0293 x LandingSite,0.0
2011_RE_0293 x Species,0.0
2011_RE_0293 x ReleaseSite,1.0
2011_RE_0293 x Tag_1,0.0
2011_RE_0293 x Tag_2,0.0
2011_RE_0293 x Tag_3,0.0
2011_RE_0293 x Lost_Tags,0.0
2011_RE_0293 x T_Number,0.0
2011_RE_0293 x CCL_cm,0.0
2011_RE_0293 x CCW_cm,0.0
2011_RE_0293 x Weight_Kg,0.0
2011_RE_0293 x Sex,0.0
2011_RE_0293 x TurtleCharacteristics,0.0
2011_RE_0293 x Status,0.0
2011_RE_0293 x Date_Release,0.0
2011_RE_0293 x Release_Admiss_Notes,0.0
2011_RE_0293 x SpecialRemarks,0.0
2011_RE_0293 x PCVNumber,0.0
2011_RE_0293 x Expenditure,0.0
2011_RE_0294 x Date_Caught,0.0
2011_RE_0294 x Researcher,0.0
2011_RE_0294 x CaptureSite,0.0
2011_RE_0294 x ForagingGround,0.0
2011_RE_0294 x CaptureMethod,0.0
2011_RE_0294 x Fisher,0.0
2011_RE_0294 x LandingSite,0.0
2011_RE_0294 x Species,0.0
2011_RE_0294 x ReleaseSite,1.0
2011_RE_0294 x Tag_1,0.0
2011_RE_0294 x Tag_2,0.0
2011_RE_0294 x Tag_3,0.0
2011_RE_0294 x Lost_Tags,0.0
2011_RE_0294 x T_Number,0.0
2011_RE_0294 x CCL_cm,0.0
2011_RE_0294 x CCW_cm,0.0
2011_RE_0294 x Weight_Kg,0.0
2011_RE_0294 x Sex,0.0
2011_RE_0294 x TurtleCharacteristics,0.0
2011_RE_0294 x Status,0.0
2011_RE_0294 x Date_Release,0.0
2011_RE_0294 x Release_Admiss_Notes,0.0
2011_RE_0294 x SpecialRemarks,0.0
2011_RE_0294 x PCVNumber,0.0
2011_RE_0294 x Expenditure,0.0
2011_RE_0295 x Date_Caught,0.0
2011_RE_0295 x Researcher,0.0
2011_RE_0295 x CaptureSite,0.0
2011_RE_0295 x ForagingGround,0.0
2011_RE_0295 x CaptureMethod,0.0
2011_RE_0295 x Fisher,0.0
2011_RE_0295 x LandingSite,0.0
2011_RE_0295 x Species,0.0
2011_RE_0295 x ReleaseSite,1.0
2011_RE_0295 x Tag_1,0.0
2011_RE_0295 x Tag_2,0.0
2011_RE_0295 x Tag_3,0.0
2011_RE_0295 x Lost_Tags,0.0
2011_RE_0295 x T_Number,0.0
2011_RE_0295 x CCL_cm,0.0
2011_RE_0295 x CCW_cm,0.0
2011_RE_0295 x Weight_Kg,0.0
2011_RE_0295 x Sex,0.0
2011_RE_0295 x TurtleCharacteristics,0.0
2011_RE_0295 x Status,0.0
2011_RE_0295 x Date_Release,0.0
2011_RE_0295 x Release_Admiss_Notes,0.0
2011_RE_0295 x SpecialRemarks,0.0
2011_RE_0295 x PCVNumber,0.0
2011_RE_0295 x Expenditure,0.0
2011_RE_0296 x Date_Caught,0.0
2011_RE_0296 x Researcher,0.0
2011_RE_0296 x CaptureSite,0.0
2011_RE_0296 x ForagingGround,0.0
2011_RE_0296 x CaptureMethod,0.0
2011_RE_0296 x Fisher,0.0
2011_RE_0296 x LandingSite,0.0
2011_RE_0296 x Species,0.0
2011_RE_0296 x ReleaseSite,1.0
2011_RE_0296 x Tag_1,0.0
2011_RE_0296 x Tag_2,0.0
2011_RE_0296 x Tag_3,0.0
2011_RE_0296 x Lost_Tags,0.0
2011_RE_0296 x T_Number,0.0
2011_RE_0296 x CCL_cm,0.0
2011_RE_0296 x CCW_cm,0.0
2011_RE_0296 x Weight_Kg,0.0
2011_RE_0296 x Sex,0.0
2011_RE_0296 x TurtleCharacteristics,0.0
2011_RE_0296 x Status,0.0
2011_RE_0296 x Date_Release,0.0
2011_RE_0296 x Release_Admiss_Notes,0.0
2011_RE_0296 x SpecialRemarks,0.0
2011_RE_0296 x PCVNumber,0.0
2011_RE_0296 x Expenditure,0.0
2011_RE_0297 x Date_Caught,0.0
2011_RE_0297 x Researcher,0.0
2011_RE_0297 x CaptureSite,0.0
2011_RE_0297 x ForagingGround,0.0
2011_RE_0297 x CaptureMethod,0.0
2011_RE_0297 x Fisher,0.0
2011_RE_0297 x LandingSite,0.0
2011_RE_0297 x Species,0.0
2011_RE_0297 x ReleaseSite,1.0
2011_RE_0297 x Tag_1,0.0
2011_RE_0297 x Tag_2,0.0
2011_RE_0297 x Tag_3,0.0
2011_RE_0297 x Lost_Tags,0.0
2011_RE_0297 x T_Number,0.0
2011_RE_0297 x CCL_cm,0.0
2011_RE_0297 x CCW_cm,0.0
2011_RE_0297 x Weight_Kg,0.0
2011_RE_0297 x Sex,0.0
2011_RE_0297 x TurtleCharacteristics,0.0
2011_RE_0297 x Status,0.0
2011_RE_0297 x Date_Release,0.0
2011_RE_0297 x Release_Admiss_Notes,0.0
2011_RE_0297 x SpecialRemarks,0.0
2011_RE_0297 x PCVNumber,0.0
2011_RE_0297 x Expenditure,0.0
2011_RE_0298 x Date_Caught,0.0
2011_RE_0298 x Researcher,0.0
2011_RE_0298 x CaptureSite,0.0
2011_RE_0298 x ForagingGround,0.0
2011_RE_0298 x CaptureMethod,0.0
2011_RE_0298 x Fisher,0.0
2011_RE_0298 x LandingSite,0.0
2011_RE_0298 x Species,0.0
2011_RE_0298 x ReleaseSite,1.0
2011_RE_0298 x Tag_1,0.0
2011_RE_0298 x Tag_2,0.0
2011_RE_0298 x Tag_3,0.0
2011_RE_0298 x Lost_Tags,0.0
2011_RE_0298 x T_Number,0.0
2011_RE_0298 x CCL_cm,0.0
2011_RE_0298 x CCW_cm,0.0
2011_RE_0298 x Weight_Kg,0.0
2011_RE_0298 x Sex,0.0
2011_RE_0298 x TurtleCharacteristics,0.0
2011_RE_0298 x Status,0.0
2011_RE_0298 x Date_Release,0.0
2011_RE_0298 x Release_Admiss_Notes,0.0
2011_RE_0298 x SpecialRemarks,0.0
2011_RE_0298 x PCVNumber,0.0
2011_RE_0298 x Expenditure,0.0
2011_RE_0299 x Date_Caught,0.0
2011_RE_0299 x Researcher,0.0
2011_RE_0299 x CaptureSite,0.0
2011_RE_0299 x ForagingGround,0.0
2011_RE_0299 x CaptureMethod,0.0
2011_RE_0299 x Fisher,0.0
2011_RE_0299 x LandingSite,0.0
2011_RE_0299 x Species,0.0
2011_RE_0299 x ReleaseSite,1.0
2011_RE_0299 x Tag_1,0.0
2011_RE_0299 x Tag_2,0.0
2011_RE_0299 x Tag_3,0.0
2011_RE_0299 x Lost_Tags,0.0
2011_RE_0299 x T_Number,0.0
2011_RE_0299 x CCL_cm,0.0
2011_RE_0299 x CCW_cm,0.0
2011_RE_0299 x Weight_Kg,0.0
2011_RE_0299 x Sex,0.0
2011_RE_0299 x TurtleCharacteristics,0.0
2011_RE_0299 x Status,0.0
2011_RE_0299 x Date_Release,0.0
2011_RE_0299 x Release_Admiss_Notes,0.0
2011_RE_0299 x SpecialRemarks,0.0
2011_RE_0299 x PCVNumber,0.0
2011_RE_0299 x Expenditure,0.0
2011_RE_0300 x Date_Caught,0.0
2011_RE_0300 x Researcher,0.0
2011_RE_0300 x CaptureSite,0.0
2011_RE_0300 x ForagingGround,0.0
2011_RE_0300 x CaptureMethod,0.0
2011_RE_0300 x Fisher,0.0
2011_RE_0300 x LandingSite,0.0
2011_RE_0300 x Species,0.0
2011_RE_0300 x ReleaseSite,1.0
2011_RE_0300 x Tag_1,0.0
2011_RE_0300 x Tag_2,0.0
2011_RE_0300 x Tag_3,0.0
2011_RE_0300 x Lost_Tags,0.0
2011_RE_0300 x T_Number,0.0
2011_RE_0300 x CCL_cm,0.0
2011_RE_0300 x CCW_cm,0.0
2011_RE_0300 x Weight_Kg,0.0
2011_RE_0300 x Sex,0.0
2011_RE_0300 x TurtleCharacteristics,0.0
2011_RE_0300 x Status,0.0
2011_RE_0300 x Date_Release,0.0
2011_RE_0300 x Release_Admiss_Notes,0.0
2011_RE_0300 x SpecialRemarks,0.0
2011_RE_0300 x PCVNumber,0.0
2011_RE_0300 x Expenditure,0.0
2011_RE_0301 x Date_Caught,0.0
2011_RE_0301 x Researcher,0.0
2011_RE_0301 x CaptureSite,0.0
2011_RE_0301 x ForagingGround,0.0
2011_RE_0301 x CaptureMethod,0.0
2011_RE_0301 x Fisher,0.0
2011_RE_0301 x LandingSite,0.0
2011_RE_0301 x Species,0.0
2011_RE_0301 x ReleaseSite,1.0
2011_RE_0301 x Tag_1,0.0
2011_RE_0301 x Tag_2,0.0
2011_RE_0301 x Tag_3,0.0
2011_RE_0301 x Lost_Tags,0.0
2011_RE_0301 x T_Number,0.0
2011_RE_0301 x CCL_cm,0.0
2011_RE_0301 x CCW_cm,0.0
2011_RE_0301 x Weight_Kg,0.0
2011_RE_0301 x Sex,0.0
2011_RE_0301 x TurtleCharacteristics,0.0
2011_RE_0301 x Status,0.0
2011_RE_0301 x Date_Release,0.0
2011_RE_0301 x Release_Admiss_Notes,0.0
2011_RE_0301 x SpecialRemarks,0.0
2011_RE_0301 x PCVNumber,0.0
2011_RE_0301 x Expenditure,0.0
2011_RE_0302 x Date_Caught,0.0
2011_RE_0302 x Researcher,0.0
2011_RE_0302 x CaptureSite,0.0
2011_RE_0302 x ForagingGround,0.0
2011_RE_0302 x CaptureMethod,0.0
2011_RE_0302 x Fisher,0.0
2011_RE_0302 x LandingSite,0.0
2011_RE_0302 x Species,0.0
2011_RE_0302 x ReleaseSite,1.0
2011_RE_0302 x Tag_1,0.0
2011_RE_0302 x Tag_2,0.0
2011_RE_0302 x Tag_3,0.0
2011_RE_0302 x Lost_Tags,0.0
2011_RE_0302 x T_Number,0.0
2011_RE_0302 x CCL_cm,0.0
2011_RE_0302 x CCW_cm,0.0
2011_RE_0302 x Weight_Kg,0.0
2011_RE_0302 x Sex,0.0
2011_RE_0302 x TurtleCharacteristics,0.0
2011_RE_0302 x Status,0.0
2011_RE_0302 x Date_Release,0.0
2011_RE_0302 x Release_Admiss_Notes,0.0
2011_RE_0302 x SpecialRemarks,0.0
2011_RE_0302 x PCVNumber,0.0
2011_RE_0302 x Expenditure,0.0
2011_RE_0303 x Date_Caught,0.0
2011_RE_0303 x Researcher,0.0
2011_RE_0303 x CaptureSite,0.0
2011_RE_0303 x ForagingGround,0.0
2011_RE_0303 x CaptureMethod,0.0
2011_RE_0303 x Fisher,0.0
2011_RE_0303 x LandingSite,0.0
2011_RE_0303 x Species,0.0
2011_RE_0303 x ReleaseSite,1.0
2011_RE_0303 x Tag_1,0.0
2011_RE_0303 x Tag_2,0.0
2011_RE_0303 x Tag_3,0.0
2011_RE_0303 x Lost_Tags,0.0
2011_RE_0303 x T_Number,0.0
2011_RE_0303 x CCL_cm,0.0
2011_RE_0303 x CCW_cm,0.0
2011_RE_0303 x Weight_Kg,0.0
2011_RE_0303 x Sex,0.0
2011_RE_0303 x TurtleCharacteristics,0.0
2011_RE_0303 x Status,0.0
2011_RE_0303 x Date_Release,0.0
2011_RE_0303 x Release_Admiss_Notes,0.0
2011_RE_0303 x SpecialRemarks,0.0
2011_RE_0303 x PCVNumber,0.0
2011_RE_0303 x Expenditure,0.0
2011_RE_0304 x Date_Caught,0.0
2011_RE_0304 x Researcher,0.0
2011_RE_0304 x CaptureSite,0.0
2011_RE_0304 x ForagingGround,0.0
2011_RE_0304 x CaptureMethod,0.0
2011_RE_0304 x Fisher,0.0
2011_RE_0304 x LandingSite,0.0
2011_RE_0304 x Species,0.0
2011_RE_0304 x ReleaseSite,1.0
2011_RE_0304 x Tag_1,0.0
2011_RE_0304 x Tag_2,0.0
2011_RE_0304 x Tag_3,0.0
2011_RE_0304 x Lost_Tags,0.0
2011_RE_0304 x T_Number,0.0
2011_RE_0304 x CCL_cm,0.0
2011_RE_0304 x CCW_cm,0.0
2011_RE_0304 x Weight_Kg,0.0
2011_RE_0304 x Sex,0.0
2011_RE_0304 x TurtleCharacteristics,0.0
2011_RE_0304 x Status,0.0
2011_RE_0304 x Date_Release,0.0
2011_RE_0304 x Release_Admiss_Notes,0.0
2011_RE_0304 x SpecialRemarks,0.0
2011_RE_0304 x PCVNumber,0.0
2011_RE_0304 x Expenditure,0.0
2011_RE_0305 x Date_Caught,0.0
2011_RE_0305 x Researcher,0.0
2011_RE_0305 x CaptureSite,0.0
2011_RE_0305 x ForagingGround,0.0
2011_RE_0305 x CaptureMethod,0.0
2011_RE_0305 x Fisher,0.0
2011_RE_0305 x LandingSite,0.0
2011_RE_0305 x Species,0.0
2011_RE_0305 x ReleaseSite,1.0
2011_RE_0305 x Tag_1,0.0
2011_RE_0305 x Tag_2,0.0
2011_RE_0305 x Tag_3,0.0
2011_RE_0305 x Lost_Tags,0.0
2011_RE_0305 x T_Number,0.0
2011_RE_0305 x CCL_cm,0.0
2011_RE_0305 x CCW_cm,0.0
2011_RE_0305 x Weight_Kg,0.0
2011_RE_0305 x Sex,0.0
2011_RE_0305 x TurtleCharacteristics,0.0
2011_RE_0305 x Status,0.0
2011_RE_0305 x Date_Release,0.0
2011_RE_0305 x Release_Admiss_Notes,0.0
2011_RE_0305 x SpecialRemarks,0.0
2011_RE_0305 x PCVNumber,0.0
2011_RE_0305 x Expenditure,0.0
2011_RE_0306 x Date_Caught,0.0
2011_RE_0306 x Researcher,0.0
2011_RE_0306 x CaptureSite,0.0
2011_RE_0306 x ForagingGround,0.0
2011_RE_0306 x CaptureMethod,0.0
2011_RE_0306 x Fisher,0.0
2011_RE_0306 x LandingSite,0.0
2011_RE_0306 x Species,0.0
2011_RE_0306 x ReleaseSite,1.0
2011_RE_0306 x Tag_1,0.0
2011_RE_0306 x Tag_2,0.0
2011_RE_0306 x Tag_3,0.0
2011_RE_0306 x Lost_Tags,0.0
2011_RE_0306 x T_Number,0.0
2011_RE_0306 x CCL_cm,0.0
2011_RE_0306 x CCW_cm,0.0
2011_RE_0306 x Weight_Kg,0.0
2011_RE_0306 x Sex,0.0
2011_RE_0306 x TurtleCharacteristics,0.0
2011_RE_0306 x Status,0.0
2011_RE_0306 x Date_Release,0.0
2011_RE_0306 x Release_Admiss_Notes,0.0
2011_RE_0306 x SpecialRemarks,0.0
2011_RE_0306 x PCVNumber,0.0
2011_RE_0306 x Expenditure,0.0
2011_RE_0307 x Date_Caught,0.0
2011_RE_0307 x Researcher,0.0
2011_RE_0307 x CaptureSite,0.0
2011_RE_0307 x ForagingGround,0.0
2011_RE_0307 x CaptureMethod,0.0
2011_RE_0307 x Fisher,0.0
2011_RE_0307 x LandingSite,0.0
2011_RE_0307 x Species,0.0
2011_RE_0307 x ReleaseSite,1.0
2011_RE_0307 x Tag_1,0.0
2011_RE_0307 x Tag_2,0.0
2011_RE_0307 x Tag_3,0.0
2011_RE_0307 x Lost_Tags,0.0
2011_RE_0307 x T_Number,0.0
2011_RE_0307 x CCL_cm,0.0
2011_RE_0307 x CCW_cm,0.0
2011_RE_0307 x Weight_Kg,0.0
2011_RE_0307 x Sex,0.0
2011_RE_0307 x TurtleCharacteristics,0.0
2011_RE_0307 x Status,0.0
2011_RE_0307 x Date_Release,0.0
2011_RE_0307 x Release_Admiss_Notes,0.0
2011_RE_0307 x SpecialRemarks,0.0
2011_RE_0307 x PCVNumber,0.0
2011_RE_0307 x Expenditure,0.0
2011_RE_0308 x Date_Caught,0.0
2011_RE_0308 x Researcher,0.0
2011_RE_0308 x CaptureSite,0.0
2011_RE_0308 x ForagingGround,0.0
2011_RE_0308 x CaptureMethod,0.0
2011_RE_0308 x Fisher,0.0
2011_RE_0308 x LandingSite,0.0
2011_RE_0308 x Species,0.0
2011_RE_0308 x ReleaseSite,1.0
2011_RE_0308 x Tag_1,0.0
2011_RE_0308 x Tag_2,0.0
2011_RE_0308 x Tag_3,0.0
2011_RE_0308 x Lost_Tags,0.0
2011_RE_0308 x T_Number,0.0
2011_RE_0308 x CCL_cm,0.0
2011_RE_0308 x CCW_cm,0.0
2011_RE_0308 x Weight_Kg,0.0
2011_RE_0308 x Sex,0.0
2011_RE_0308 x TurtleCharacteristics,0.0
2011_RE_0308 x Status,0.0
2011_RE_0308 x Date_Release,0.0
2011_RE_0308 x Release_Admiss_Notes,0.0
2011_RE_0308 x SpecialRemarks,0.0
2011_RE_0308 x PCVNumber,0.0
2011_RE_0308 x Expenditure,0.0
2011_RE_0309 x Date_Caught,0.0
2011_RE_0309 x Researcher,0.0
2011_RE_0309 x CaptureSite,0.0
2011_RE_0309 x ForagingGround,0.0
2011_RE_0309 x CaptureMethod,0.0
2011_RE_0309 x Fisher,0.0
2011_RE_0309 x LandingSite,0.0
2011_RE_0309 x Species,0.0
2011_RE_0309 x ReleaseSite,1.0
2011_RE_0309 x Tag_1,0.0
2011_RE_0309 x Tag_2,0.0
2011_RE_0309 x Tag_3,0.0
2011_RE_0309 x Lost_Tags,0.0
2011_RE_0309 x T_Number,0.0
2011_RE_0309 x CCL_cm,0.0
2011_RE_0309 x CCW_cm,0.0
2011_RE_0309 x Weight_Kg,0.0
2011_RE_0309 x Sex,0.0
2011_RE_0309 x TurtleCharacteristics,0.0
2011_RE_0309 x Status,0.0
2011_RE_0309 x Date_Release,0.0
2011_RE_0309 x Release_Admiss_Notes,0.0
2011_RE_0309 x SpecialRemarks,0.0
2011_RE_0309 x PCVNumber,0.0
2011_RE_0309 x Expenditure,0.0
2011_RE_0310 x Date_Caught,0.0
2011_RE_0310 x Researcher,0.0
2011_RE_0310 x CaptureSite,0.0
2011_RE_0310 x ForagingGround,0.0
2011_RE_0310 x CaptureMethod,0.0
2011_RE_0310 x Fisher,0.0
2011_RE_0310 x LandingSite,0.0
2011_RE_0310 x Species,0.0
2011_RE_0310 x ReleaseSite,1.0
2011_RE_0310 x Tag_1,0.0
2011_RE_0310 x Tag_2,0.0
2011_RE_0310 x Tag_3,0.0
2011_RE_0310 x Lost_Tags,0.0
2011_RE_0310 x T_Number,0.0
2011_RE_0310 x CCL_cm,0.0
2011_RE_0310 x CCW_cm,0.0
2011_RE_0310 x Weight_Kg,0.0
2011_RE_0310 x Sex,0.0
2011_RE_0310 x TurtleCharacteristics,0.0
2011_RE_0310 x Status,0.0
2011_RE_0310 x Date_Release,0.0
2011_RE_0310 x Release_Admiss_Notes,0.0
2011_RE_0310 x SpecialRemarks,0.0
2011_RE_0310 x PCVNumber,0.0
2011_RE_0310 x Expenditure,0.0
2011_RE_0311 x Date_Caught,0.0
2011_RE_0311 x Researcher,0.0
2011_RE_0311 x CaptureSite,0.0
2011_RE_0311 x ForagingGround,0.0
2011_RE_0311 x CaptureMethod,0.0
2011_RE_0311 x Fisher,0.0
2011_RE_0311 x LandingSite,0.0
2011_RE_0311 x Species,0.0
2011_RE_0311 x ReleaseSite,1.0
2011_RE_0311 x Tag_1,0.0
2011_RE_0311 x Tag_2,0.0
2011_RE_0311 x Tag_3,0.0
2011_RE_0311 x Lost_Tags,0.0
2011_RE_0311 x T_Number,0.0
2011_RE_0311 x CCL_cm,0.0
2011_RE_0311 x CCW_cm,0.0
2011_RE_0311 x Weight_Kg,0.0
2011_RE_0311 x Sex,0.0
2011_RE_0311 x TurtleCharacteristics,0.0
2011_RE_0311 x Status,0.0
2011_RE_0311 x Date_Release,0.0
2011_RE_0311 x Release_Admiss_Notes,0.0
2011_RE_0311 x SpecialRemarks,0.0
2011_RE_0311 x PCVNumber,0.0
2011_RE_0311 x Expenditure,0.0
2011_RE_0312 x Date_Caught,0.0
2011_RE_0312 x Researcher,0.0
2011_RE_0312 x CaptureSite,0.0
2011_RE_0312 x ForagingGround,0.0
2011_RE_0312 x CaptureMethod,0.0
2011_RE_0312 x Fisher,0.0
2011_RE_0312 x LandingSite,0.0
2011_RE_0312 x Species,0.0
2011_RE_0312 x ReleaseSite,1.0
2011_RE_0312 x Tag_1,0.0
2011_RE_0312 x Tag_2,0.0
2011_RE_0312 x Tag_3,0.0
2011_RE_0312 x Lost_Tags,0.0
2011_RE_0312 x T_Number,0.0
2011_RE_0312 x CCL_cm,0.0
2011_RE_0312 x CCW_cm,0.0
2011_RE_0312 x Weight_Kg,0.0
2011_RE_0312 x Sex,0.0
2011_RE_0312 x TurtleCharacteristics,0.0
2011_RE_0312 x Status,0.0
2011_RE_0312 x Date_Release,0.0
2011_RE_0312 x Release_Admiss_Notes,0.0
2011_RE_0312 x SpecialRemarks,0.0
2011_RE_0312 x PCVNumber,0.0
2011_RE_0312 x Expenditure,0.0
2011_RE_0313 x Date_Caught,0.0
2011_RE_0313 x Researcher,0.0
2011_RE_0313 x CaptureSite,0.0
2011_RE_0313 x ForagingGround,0.0
2011_RE_0313 x CaptureMethod,0.0
2011_RE_0313 x Fisher,0.0
2011_RE_0313 x LandingSite,0.0
2011_RE_0313 x Species,0.0
2011_RE_0313 x ReleaseSite,1.0
2011_RE_0313 x Tag_1,0.0
2011_RE_0313 x Tag_2,0.0
2011_RE_0313 x Tag_3,0.0
2011_RE_0313 x Lost_Tags,0.0
2011_RE_0313 x T_Number,0.0
2011_RE_0313 x CCL_cm,0.0
2011_RE_0313 x CCW_cm,0.0
2011_RE_0313 x Weight_Kg,0.0
2011_RE_0313 x Sex,0.0
2011_RE_0313 x TurtleCharacteristics,0.0
2011_RE_0313 x Status,0.0
2011_RE_0313 x Date_Release,0.0
2011_RE_0313 x Release_Admiss_Notes,0.0
2011_RE_0313 x SpecialRemarks,0.0
2011_RE_0313 x PCVNumber,0.0
2011_RE_0313 x Expenditure,0.0
2011_RE_0314 x Date_Caught,0.0
2011_RE_0314 x Researcher,0.0
2011_RE_0314 x CaptureSite,0.0
2011_RE_0314 x ForagingGround,0.0
2011_RE_0314 x CaptureMethod,0.0
2011_RE_0314 x Fisher,0.0
2011_RE_0314 x LandingSite,0.0
2011_RE_0314 x Species,0.0
2011_RE_0314 x ReleaseSite,1.0
2011_RE_0314 x Tag_1,0.0
2011_RE_0314 x Tag_2,0.0
2011_RE_0314 x Tag_3,0.0
2011_RE_0314 x Lost_Tags,0.0
2011_RE_0314 x T_Number,0.0
2011_RE_0314 x CCL_cm,0.0
2011_RE_0314 x CCW_cm,0.0
2011_RE_0314 x Weight_Kg,0.0
2011_RE_0314 x Sex,0.0
2011_RE_0314 x TurtleCharacteristics,0.0
2011_RE_0314 x Status,0.0
2011_RE_0314 x Date_Release,0.0
2011_RE_0314 x Release_Admiss_Notes,0.0
2011_RE_0314 x SpecialRemarks,0.0
2011_RE_0314 x PCVNumber,0.0
2011_RE_0314 x Expenditure,0.0
2011_RE_0315 x Date_Caught,0.0
2011_RE_0315 x Researcher,0.0
2011_RE_0315 x CaptureSite,0.0
2011_RE_0315 x ForagingGround,0.0
2011_RE_0315 x CaptureMethod,0.0
2011_RE_0315 x Fisher,0.0
2011_RE_0315 x LandingSite,0.0
2011_RE_0315 x Species,0.0
2011_RE_0315 x ReleaseSite,1.0
2011_RE_0315 x Tag_1,0.0
2011_RE_0315 x Tag_2,0.0
2011_RE_0315 x Tag_3,0.0
2011_RE_0315 x Lost_Tags,0.0
2011_RE_0315 x T_Number,0.0
2011_RE_0315 x CCL_cm,0.0
2011_RE_0315 x CCW_cm,0.0
2011_RE_0315 x Weight_Kg,0.0
2011_RE_0315 x Sex,0.0
2011_RE_0315 x TurtleCharacteristics,0.0
2011_RE_0315 x Status,0.0
2011_RE_0315 x Date_Release,0.0
2011_RE_0315 x Release_Admiss_Notes,0.0
2011_RE_0315 x SpecialRemarks,0.0
2011_RE_0315 x PCVNumber,0.0
2011_RE_0315 x Expenditure,0.0
2011_RE_0316 x Date_Caught,0.0
2011_RE_0316 x Researcher,0.0
2011_RE_0316 x CaptureSite,0.0
2011_RE_0316 x ForagingGround,0.0
2011_RE_0316 x CaptureMethod,0.0
2011_RE_0316 x Fisher,0.0
2011_RE_0316 x LandingSite,0.0
2011_RE_0316 x Species,0.0
2011_RE_0316 x ReleaseSite,1.0
2011_RE_0316 x Tag_1,0.0
2011_RE_0316 x Tag_2,0.0
2011_RE_0316 x Tag_3,0.0
2011_RE_0316 x Lost_Tags,0.0
2011_RE_0316 x T_Number,0.0
2011_RE_0316 x CCL_cm,0.0
2011_RE_0316 x CCW_cm,0.0
2011_RE_0316 x Weight_Kg,0.0
2011_RE_0316 x Sex,0.0
2011_RE_0316 x TurtleCharacteristics,0.0
2011_RE_0316 x Status,0.0
2011_RE_0316 x Date_Release,0.0
2011_RE_0316 x Release_Admiss_Notes,0.0
2011_RE_0316 x SpecialRemarks,0.0
2011_RE_0316 x PCVNumber,0.0
2011_RE_0316 x Expenditure,0.0
2011_RE_0317 x Date_Caught,0.0
2011_RE_0317 x Researcher,0.0
2011_RE_0317 x CaptureSite,0.0
2011_RE_0317 x ForagingGround,0.0
2011_RE_0317 x CaptureMethod,0.0
2011_RE_0317 x Fisher,0.0
2011_RE_0317 x LandingSite,0.0
2011_RE_0317 x Species,0.0
2011_RE_0317 x ReleaseSite,1.0
2011_RE_0317 x Tag_1,0.0
2011_RE_0317 x Tag_2,0.0
2011_RE_0317 x Tag_3,0.0
2011_RE_0317 x Lost_Tags,0.0
2011_RE_0317 x T_Number,0.0
2011_RE_0317 x CCL_cm,0.0
2011_RE_0317 x CCW_cm,0.0
2011_RE_0317 x Weight_Kg,0.0
2011_RE_0317 x Sex,0.0
2011_RE_0317 x TurtleCharacteristics,0.0
2011_RE_0317 x Status,0.0
2011_RE_0317 x Date_Release,0.0
2011_RE_0317 x Release_Admiss_Notes,0.0
2011_RE_0317 x SpecialRemarks,0.0
2011_RE_0317 x PCVNumber,0.0
2011_RE_0317 x Expenditure,0.0
2011_RE_0318 x Date_Caught,0.0
2011_RE_0318 x Researcher,0.0
2011_RE_0318 x CaptureSite,0.0
2011_RE_0318 x ForagingGround,0.0
2011_RE_0318 x CaptureMethod,0.0
2011_RE_0318 x Fisher,0.0
2011_RE_0318 x LandingSite,0.0
2011_RE_0318 x Species,0.0
2011_RE_0318 x ReleaseSite,1.0
2011_RE_0318 x Tag_1,0.0
2011_RE_0318 x Tag_2,0.0
2011_RE_0318 x Tag_3,0.0
2011_RE_0318 x Lost_Tags,0.0
2011_RE_0318 x T_Number,0.0
2011_RE_0318 x CCL_cm,0.0
2011_RE_0318 x CCW_cm,0.0
2011_RE_0318 x Weight_Kg,0.0
2011_RE_0318 x Sex,0.0
2011_RE_0318 x TurtleCharacteristics,0.0
2011_RE_0318 x Status,0.0
2011_RE_0318 x Date_Release,0.0
2011_RE_0318 x Release_Admiss_Notes,0.0
2011_RE_0318 x SpecialRemarks,0.0
2011_RE_0318 x PCVNumber,0.0
2011_RE_0318 x Expenditure,0.0
2011_RE_0319 x Date_Caught,0.0
2011_RE_0319 x Researcher,0.0
2011_RE_0319 x CaptureSite,0.0
2011_RE_0319 x ForagingGround,0.0
2011_RE_0319 x CaptureMethod,0.0
2011_RE_0319 x Fisher,0.0
2011_RE_0319 x LandingSite,0.0
2011_RE_0319 x Species,0.0
2011_RE_0319 x ReleaseSite,1.0
2011_RE_0319 x Tag_1,0.0
2011_RE_0319 x Tag_2,0.0
2011_RE_0319 x Tag_3,0.0
2011_RE_0319 x Lost_Tags,0.0
2011_RE_0319 x T_Number,0.0
2011_RE_0319 x CCL_cm,0.0
2011_RE_0319 x CCW_cm,0.0
2011_RE_0319 x Weight_Kg,0.0
2011_RE_0319 x Sex,0.0
2011_RE_0319 x TurtleCharacteristics,0.0
2011_RE_0319 x Status,0.0
2011_RE_0319 x Date_Release,0.0
2011_RE_0319 x Release_Admiss_Notes,0.0
2011_RE_0319 x SpecialRemarks,0.0
2011_RE_0319 x PCVNumber,0.0
2011_RE_0319 x Expenditure,0.0
2011_RE_0320 x Date_Caught,0.0
2011_RE_0320 x Researcher,0.0
2011_RE_0320 x CaptureSite,0.0
